,baan,finish,time_of_race,date,venue,event_name
0,7,400.2,10:00,19 juni 2021,wab,westelijke
1,8,411.74,10:00,19 juni 2021,wab,westelijke
2,6,417.1,10:00,19 juni 2021,wab,westelijke
3,5,418.33,10:00,19 juni 2021,wab,westelijke
4,5,411.21,10:06,19 juni 2021,wab,westelijke
5,6,413.91,10:06,19 juni 2021,wab,westelijke
6,8,416.9,10:06,19 juni 2021,wab,westelijke
7,7,418.09,10:06,19 juni 2021,wab,westelijke
8,8,481.14,10:12,19 juni 2021,wab,westelijke
9,6,485.31,10:12,19 juni 2021,wab,westelijke
10,5,494.71,10:12,19 juni 2021,wab,westelijke
11,7,495.05,10:12,19 juni 2021,wab,westelijke
12,6,468.81,10:18,19 juni 2021,wab,westelijke
13,8,487.1,10:18,19 juni 2021,wab,westelijke
14,5,502.87,10:18,19 juni 2021,wab,westelijke
15,7,506.24,10:18,19 juni 2021,wab,westelijke
16,3,462.84,10:24,19 juni 2021,wab,westelijke
17,7,464.49,10:24,19 juni 2021,wab,westelijke
18,6,477.02,10:24,19 juni 2021,wab,westelijke
19,8,477.34,10:24,19 juni 2021,wab,westelijke
20,4,477.54,10:24,19 juni 2021,wab,westelijke
21,5,479.12,10:24,19 juni 2021,wab,westelijke
22,8,452.73,10:30,19 juni 2021,wab,westelijke
23,6,452.9,10:30,19 juni 2021,wab,westelijke
24,7,479.12,10:30,19 juni 2021,wab,westelijke
25,3,482.42,10:30,19 juni 2021,wab,westelijke
26,5,485.48,10:30,19 juni 2021,wab,westelijke
27,4,495.4,10:30,19 juni 2021,wab,westelijke
28,7,463.29,10:36,19 juni 2021,wab,westelijke
29,6,477.31,10:36,19 juni 2021,wab,westelijke
30,5,479.06,10:36,19 juni 2021,wab,westelijke
31,3,481.34,10:36,19 juni 2021,wab,westelijke
32,4,483.05,10:36,19 juni 2021,wab,westelijke
33,8,504.22,10:36,19 juni 2021,wab,westelijke
34,7,474.69,10:42,19 juni 2021,wab,westelijke
35,4,483.37,10:42,19 juni 2021,wab,westelijke
36,5,483.73,10:42,19 juni 2021,wab,westelijke
37,6,484.25,10:42,19 juni 2021,wab,westelijke
38,8,496.43,10:42,19 juni 2021,wab,westelijke
39,6,467.12,10:48,19 juni 2021,wab,westelijke
40,5,470.77,10:48,19 juni 2021,wab,westelijke
41,4,472.69,10:48,19 juni 2021,wab,westelijke
42,3,476.64,10:48,19 juni 2021,wab,westelijke
43,8,477.75,10:48,19 juni 2021,wab,westelijke
44,7,532.0,10:48,19 juni 2021,wab,westelijke
45,7,452.5,10:54,19 juni 2021,wab,westelijke
46,4,457.34,10:54,19 juni 2021,wab,westelijke
47,8,458.15,10:54,19 juni 2021,wab,westelijke
48,6,475.65,10:54,19 juni 2021,wab,westelijke
49,5,495.86,10:54,19 juni 2021,wab,westelijke
50,3,513.14,10:54,19 juni 2021,wab,westelijke
51,5,500.12,10:00,20 juni 2021,wab,westelijke
52,4,502.18,10:00,20 juni 2021,wab,westelijke
53,6,520.36,10:00,20 juni 2021,wab,westelijke
54,3,527.9,10:06,20 juni 2021,wab,westelijke
55,5,531.43,10:06,20 juni 2021,wab,westelijke
56,4,536.18,10:06,20 juni 2021,wab,westelijke
57,6,542.34,10:06,20 juni 2021,wab,westelijke
58,4,422.99,10:12,20 juni 2021,wab,westelijke
59,3,448.6,10:12,20 juni 2021,wab,westelijke
60,5,453.88,10:12,20 juni 2021,wab,westelijke
61,4,410.96,10:18,20 juni 2021,wab,westelijke
62,6,432.94,10:18,20 juni 2021,wab,westelijke
63,5,441.05,10:18,20 juni 2021,wab,westelijke
64,3,453.79,10:18,20 juni 2021,wab,westelijke
65,7,410.19,10:24,20 juni 2021,wab,westelijke
66,8,412.8,10:24,20 juni 2021,wab,westelijke
67,4,415.29,10:24,20 juni 2021,wab,westelijke
68,5,422.9,10:24,20 juni 2021,wab,westelijke
69,2,424.06,10:24,20 juni 2021,wab,westelijke
70,3,432.42,10:24,20 juni 2021,wab,westelijke
71,6,448.16,10:24,20 juni 2021,wab,westelijke
72,4,405.09,10:30,20 juni 2021,wab,westelijke
73,7,407.76,10:30,20 juni 2021,wab,westelijke
74,5,410.82,10:30,20 juni 2021,wab,westelijke
75,2,414.25,10:30,20 juni 2021,wab,westelijke
76,6,430.14,10:30,20 juni 2021,wab,westelijke
77,3,434.16,10:30,20 juni 2021,wab,westelijke
78,8,435.04,10:30,20 juni 2021,wab,westelijke
79,7,405.35,10:36,20 juni 2021,wab,westelijke
80,5,412.52,10:36,20 juni 2021,wab,westelijke
81,4,415.6,10:36,20 juni 2021,wab,westelijke
82,6,429.7,10:36,20 juni 2021,wab,westelijke
83,3,440.85,10:36,20 juni 2021,wab,westelijke
84,8,441.46,10:36,20 juni 2021,wab,westelijke
85,2,456.03,10:36,20 juni 2021,wab,westelijke
86,4,430.84,10:42,20 juni 2021,wab,westelijke
87,5,435.4,10:42,20 juni 2021,wab,westelijke
88,2,437.59,10:42,20 juni 2021,wab,westelijke
89,7,439.83,10:42,20 juni 2021,wab,westelijke
90,6,443.79,10:42,20 juni 2021,wab,westelijke
91,3,486.94,10:42,20 juni 2021,wab,westelijke
92,7,420.07,10:48,20 juni 2021,wab,westelijke
93,3,424.97,10:48,20 juni 2021,wab,westelijke
94,2,426.82,10:48,20 juni 2021,wab,westelijke
95,5,450.38,10:48,20 juni 2021,wab,westelijke
96,6,458.33,10:48,20 juni 2021,wab,westelijke
97,4,459.32,10:48,20 juni 2021,wab,westelijke
98,7,417.87,10:54,20 juni 2021,wab,westelijke
99,4,421.66,10:54,20 juni 2021,wab,westelijke
100,5,422.78,10:54,20 juni 2021,wab,westelijke
101,8,432.6,10:54,20 juni 2021,wab,westelijke
102,2,440.76,10:54,20 juni 2021,wab,westelijke
103,6,444.1,10:54,20 juni 2021,wab,westelijke
104,3,454.15,10:54,20 juni 2021,wab,westelijke
105,3,507.83,11:00,20 juni 2021,wab,westelijke
106,6,522.86,11:00,20 juni 2021,wab,westelijke
107,4,536.77,11:00,20 juni 2021,wab,westelijke
108,5,537.22,11:00,20 juni 2021,wab,westelijke
109,3,524.99,11:06,20 juni 2021,wab,westelijke
110,7,525.43,11:06,20 juni 2021,wab,westelijke
111,5,527.16,11:06,20 juni 2021,wab,westelijke
112,4,529.66,11:06,20 juni 2021,wab,westelijke
113,6,560.18,11:06,20 juni 2021,wab,westelijke
