,baan,finish,time_of_race,date,venue,event_name
117,6,425.39,10:35,10 juni 2023,wab,nwr
118,3,395.37,10:40,10 juni 2023,wab,nwr
119,7,401.01,10:40,10 juni 2023,wab,nwr
120,6,405.94,10:40,10 juni 2023,wab,nwr
121,5,409.17,10:40,10 juni 2023,wab,nwr
122,4,411.54,10:40,10 juni 2023,wab,nwr
123,5,404.57,10:45,10 juni 2023,wab,nwr
124,6,406.99,10:45,10 juni 2023,wab,nwr
125,3,407.52,10:45,10 juni 2023,wab,nwr
126,4,411.28,10:45,10 juni 2023,wab,nwr
127,7,414.43,10:45,10 juni 2023,wab,nwr
128,5,429.46,11:05,10 juni 2023,wab,nwr
129,3,437.1,11:05,10 juni 2023,wab,nwr
130,4,437.63,11:05,10 juni 2023,wab,nwr
131,3,415.3,11:10,10 juni 2023,wab,nwr
132,6,424.27,11:10,10 juni 2023,wab,nwr
133,5,425.14,11:10,10 juni 2023,wab,nwr
134,4,425.43,11:10,10 juni 2023,wab,nwr
135,3,443.9,11:15,10 juni 2023,wab,nwr
136,7,447.42,11:15,10 juni 2023,wab,nwr
137,5,459.52,11:15,10 juni 2023,wab,nwr
138,6,460.52,11:15,10 juni 2023,wab,nwr
139,4,461.94,11:15,10 juni 2023,wab,nwr
140,2,474.01,11:15,10 juni 2023,wab,nwr
141,4,454.0,11:20,10 juni 2023,wab,nwr
142,3,454.48,11:20,10 juni 2023,wab,nwr
143,7,456.88,11:20,10 juni 2023,wab,nwr
144,6,462.15,11:20,10 juni 2023,wab,nwr
145,2,464.87,11:20,10 juni 2023,wab,nwr
146,5,470.81,11:20,10 juni 2023,wab,nwr
147,7,450.0,11:25,10 juni 2023,wab,nwr
148,3,454.78,11:25,10 juni 2023,wab,nwr
149,4,458.18,11:25,10 juni 2023,wab,nwr
150,6,462.16,11:25,10 juni 2023,wab,nwr
151,2,463.47,11:25,10 juni 2023,wab,nwr
152,5,482.42,11:25,10 juni 2023,wab,nwr
153,7,393.33,11:30,10 juni 2023,wab,nwr
154,6,396.1,11:30,10 juni 2023,wab,nwr
155,5,398.69,11:30,10 juni 2023,wab,nwr
156,4,405.8,11:30,10 juni 2023,wab,nwr
157,3,406.94,11:30,10 juni 2023,wab,nwr
158,2,410.92,11:30,10 juni 2023,wab,nwr
159,7,388.47,11:35,10 juni 2023,wab,nwr
160,6,391.23,11:35,10 juni 2023,wab,nwr
161,5,392.94,11:35,10 juni 2023,wab,nwr
162,4,401.6,11:35,10 juni 2023,wab,nwr
163,1,406.91,11:35,10 juni 2023,wab,nwr
164,3,408.46,11:35,10 juni 2023,wab,nwr
165,2,410.29,11:35,10 juni 2023,wab,nwr
166,4,437.29,11:40,10 juni 2023,wab,nwr
167,5,452.51,11:40,10 juni 2023,wab,nwr
168,2,453.9,11:40,10 juni 2023,wab,nwr
169,7,454.45,11:40,10 juni 2023,wab,nwr
170,3,457.47,11:40,10 juni 2023,wab,nwr
171,6,460.29,11:40,10 juni 2023,wab,nwr
172,7,434.75,11:45,10 juni 2023,wab,nwr
173,6,437.74,11:45,10 juni 2023,wab,nwr
174,2,445.49,11:45,10 juni 2023,wab,nwr
175,5,446.23,11:45,10 juni 2023,wab,nwr
176,4,447.58,11:45,10 juni 2023,wab,nwr
177,3,453.38,11:45,10 juni 2023,wab,nwr
178,2,375.67,11:50,10 juni 2023,wab,nwr
179,7,380.77,11:50,10 juni 2023,wab,nwr
180,8,383.86,11:50,10 juni 2023,wab,nwr
181,6,384.31,11:50,10 juni 2023,wab,nwr
182,3,386.76,11:50,10 juni 2023,wab,nwr
183,5,388.94,11:50,10 juni 2023,wab,nwr
184,4,391.4,11:50,10 juni 2023,wab,nwr
185,2,386.3,11:55,10 juni 2023,wab,nwr
186,1,388.15,11:55,10 juni 2023,wab,nwr
187,6,388.54,11:55,10 juni 2023,wab,nwr
188,8,389.61,11:55,10 juni 2023,wab,nwr
189,5,389.98,11:55,10 juni 2023,wab,nwr
190,4,405.39,11:55,10 juni 2023,wab,nwr
191,3,408.3,11:55,10 juni 2023,wab,nwr
192,7,414.35,11:55,10 juni 2023,wab,nwr
193,1,484.74,12:00,10 juni 2023,wab,nwr
194,8,487.75,12:00,10 juni 2023,wab,nwr
195,5,494.75,12:00,10 juni 2023,wab,nwr
196,6,496.29,12:00,10 juni 2023,wab,nwr
197,2,496.77,12:00,10 juni 2023,wab,nwr
198,3,499.65,12:00,10 juni 2023,wab,nwr
199,4,502.43,12:00,10 juni 2023,wab,nwr
200,7,513.2,12:00,10 juni 2023,wab,nwr
201,6,478.3,12:05,10 juni 2023,wab,nwr
202,5,486.22,12:05,10 juni 2023,wab,nwr
203,8,491.82,12:05,10 juni 2023,wab,nwr
204,4,494.15,12:05,10 juni 2023,wab,nwr
205,2,498.57,12:05,10 juni 2023,wab,nwr
206,7,500.2,12:05,10 juni 2023,wab,nwr
207,3,501.56,12:05,10 juni 2023,wab,nwr
208,1,510.11,12:05,10 juni 2023,wab,nwr
209,2,499.96,12:10,10 juni 2023,wab,nwr
210,5,501.44,12:10,10 juni 2023,wab,nwr
211,6,503.34,12:10,10 juni 2023,wab,nwr
212,3,514.75,12:10,10 juni 2023,wab,nwr
213,4,529.48,12:10,10 juni 2023,wab,nwr
214,5,491.29,12:15,10 juni 2023,wab,nwr
215,6,496.48,12:15,10 juni 2023,wab,nwr
216,4,503.95,12:15,10 juni 2023,wab,nwr
217,3,510.45,12:15,10 juni 2023,wab,nwr
218,7,513.52,12:15,10 juni 2023,wab,nwr
219,2,518.29,12:15,10 juni 2023,wab,nwr
220,7,458.3,12:20,10 juni 2023,wab,nwr
221,5,459.97,12:20,10 juni 2023,wab,nwr
222,6,460.76,12:20,10 juni 2023,wab,nwr
223,4,463.3,12:20,10 juni 2023,wab,nwr
224,2,463.76,12:20,10 juni 2023,wab,nwr
225,3,470.11,12:20,10 juni 2023,wab,nwr
226,7,448.98,12:25,10 juni 2023,wab,nwr
227,5,452.95,12:25,10 juni 2023,wab,nwr
228,6,453.63,12:25,10 juni 2023,wab,nwr
229,4,454.85,12:25,10 juni 2023,wab,nwr
230,3,455.21,12:25,10 juni 2023,wab,nwr
231,2,463.38,12:25,10 juni 2023,wab,nwr
232,8,503.75,15:20,10 juni 2023,wab,nwr
233,3,504.94,15:20,10 juni 2023,wab,nwr
234,7,508.01,15:20,10 juni 2023,wab,nwr
235,6,515.81,15:20,10 juni 2023,wab,nwr
236,4,518.69,15:20,10 juni 2023,wab,nwr
237,5,520.25,15:20,10 juni 2023,wab,nwr
238,2,521.76,15:20,10 juni 2023,wab,nwr
239,1,528.46,15:20,10 juni 2023,wab,nwr
240,3,469.42,16:40,10 juni 2023,wab,nwr
241,2,471.26,16:40,10 juni 2023,wab,nwr
242,4,472.96,16:40,10 juni 2023,wab,nwr
243,6,484.45,16:40,10 juni 2023,wab,nwr
244,7,485.06,16:40,10 juni 2023,wab,nwr
245,5,507.46,16:40,10 juni 2023,wab,nwr
246,6,514.56,08:40,11 juni 2023,wab,nwr
247,5,525.03,08:40,11 juni 2023,wab,nwr
248,3,549.18,08:40,11 juni 2023,wab,nwr
249,4,572.07,08:40,11 juni 2023,wab,nwr
250,5,508.15,08:45,11 juni 2023,wab,nwr
251,4,512.71,08:45,11 juni 2023,wab,nwr
252,2,520.36,08:45,11 juni 2023,wab,nwr
253,3,544.7,08:45,11 juni 2023,wab,nwr
254,6,545.45,08:45,11 juni 2023,wab,nwr
255,5,492.62,08:50,11 juni 2023,wab,nwr
256,6,504.84,08:50,11 juni 2023,wab,nwr
257,4,512.33,08:50,11 juni 2023,wab,nwr
258,3,495.91,08:55,11 juni 2023,wab,nwr
259,4,499.21,08:55,11 juni 2023,wab,nwr
260,6,503.17,08:55,11 juni 2023,wab,nwr
261,5,507.82,08:55,11 juni 2023,wab,nwr
262,6,475.38,09:00,11 juni 2023,wab,nwr
263,4,477.54,09:00,11 juni 2023,wab,nwr
264,5,485.47,09:00,11 juni 2023,wab,nwr
265,3,493.9,09:00,11 juni 2023,wab,nwr
266,5,478.13,09:05,11 juni 2023,wab,nwr
267,4,482.56,09:05,11 juni 2023,wab,nwr
268,6,485.52,09:05,11 juni 2023,wab,nwr
269,3,487.41,09:05,11 juni 2023,wab,nwr
270,6,457.58,09:10,11 juni 2023,wab,nwr
271,5,478.59,09:10,11 juni 2023,wab,nwr
272,3,478.83,09:10,11 juni 2023,wab,nwr
273,4,502.09,09:10,11 juni 2023,wab,nwr
274,3,458.65,09:15,11 juni 2023,wab,nwr
275,5,472.42,09:15,11 juni 2023,wab,nwr
276,4,482.82,09:15,11 juni 2023,wab,nwr
277,6,509.22,09:15,11 juni 2023,wab,nwr
278,5,536.73,09:20,11 juni 2023,wab,nwr
279,4,541.29,09:20,11 juni 2023,wab,nwr
280,3,576.51,09:20,11 juni 2023,wab,nwr
281,5,526.1,09:25,11 juni 2023,wab,nwr
282,6,536.37,09:25,11 juni 2023,wab,nwr
283,4,543.55,09:25,11 juni 2023,wab,nwr
284,3,549.98,09:25,11 juni 2023,wab,nwr
285,6,424.05,09:30,11 juni 2023,wab,nwr
286,5,426.99,09:30,11 juni 2023,wab,nwr
287,4,439.46,09:30,11 juni 2023,wab,nwr
288,3,447.98,09:30,11 juni 2023,wab,nwr
289,3,427.23,09:35,11 juni 2023,wab,nwr
290,6,440.02,09:35,11 juni 2023,wab,nwr
291,5,441.9,09:35,11 juni 2023,wab,nwr
292,4,459.0,09:35,11 juni 2023,wab,nwr
293,3,468.3,09:40,11 juni 2023,wab,nwr
294,5,475.56,09:40,11 juni 2023,wab,nwr
295,4,478.34,09:40,11 juni 2023,wab,nwr
296,6,502.0,09:40,11 juni 2023,wab,nwr
297,4,469.73,09:45,11 juni 2023,wab,nwr
298,3,470.27,09:45,11 juni 2023,wab,nwr
299,2,476.39,09:45,11 juni 2023,wab,nwr
300,5,496.97,09:45,11 juni 2023,wab,nwr
301,6,527.69,09:45,11 juni 2023,wab,nwr
302,4,478.96,09:50,11 juni 2023,wab,nwr
303,6,479.82,09:50,11 juni 2023,wab,nwr
304,3,482.92,09:50,11 juni 2023,wab,nwr
305,5,484.4,09:50,11 juni 2023,wab,nwr
306,7,503.35,09:50,11 juni 2023,wab,nwr
307,2,474.81,09:55,11 juni 2023,wab,nwr
308,5,475.48,09:55,11 juni 2023,wab,nwr
309,3,476.0,09:55,11 juni 2023,wab,nwr
310,6,480.87,09:55,11 juni 2023,wab,nwr
311,7,494.56,09:55,11 juni 2023,wab,nwr
312,4,504.22,09:55,11 juni 2023,wab,nwr
313,5,468.87,10:00,11 juni 2023,wab,nwr
314,3,475.1,10:00,11 juni 2023,wab,nwr
315,4,494.28,10:00,11 juni 2023,wab,nwr
316,6,503.0,10:00,11 juni 2023,wab,nwr
317,6,467.99,10:05,11 juni 2023,wab,nwr
318,2,470.4,10:05,11 juni 2023,wab,nwr
319,3,472.71,10:05,11 juni 2023,wab,nwr
320,4,478.66,10:05,11 juni 2023,wab,nwr
321,5,485.86,10:05,11 juni 2023,wab,nwr
322,3,460.77,10:10,11 juni 2023,wab,nwr
323,4,462.09,10:10,11 juni 2023,wab,nwr
324,2,468.22,10:10,11 juni 2023,wab,nwr
325,6,478.88,10:10,11 juni 2023,wab,nwr
326,5,482.81,10:10,11 juni 2023,wab,nwr
327,5,441.92,10:15,11 juni 2023,wab,nwr
328,4,442.86,10:15,11 juni 2023,wab,nwr
329,3,443.83,10:15,11 juni 2023,wab,nwr
330,7,453.69,10:15,11 juni 2023,wab,nwr
331,6,462.6,10:15,11 juni 2023,wab,nwr
332,6,444.79,10:20,11 juni 2023,wab,nwr
333,5,447.64,10:20,11 juni 2023,wab,nwr
334,4,451.58,10:20,11 juni 2023,wab,nwr
335,3,452.91,10:20,11 juni 2023,wab,nwr
336,7,495.2,10:20,11 juni 2023,wab,nwr
337,5,430.41,10:25,11 juni 2023,wab,nwr
338,3,433.84,10:25,11 juni 2023,wab,nwr
339,4,435.55,10:25,11 juni 2023,wab,nwr
340,6,445.57,10:25,11 juni 2023,wab,nwr
341,3,428.4,10:30,11 juni 2023,wab,nwr
342,6,436.07,10:30,11 juni 2023,wab,nwr
343,4,439.58,10:30,11 juni 2023,wab,nwr
344,2,449.54,10:30,11 juni 2023,wab,nwr
345,5,450.64,10:30,11 juni 2023,wab,nwr
346,4,422.47,10:35,11 juni 2023,wab,nwr
347,6,423.17,10:35,11 juni 2023,wab,nwr
348,3,425.93,10:35,11 juni 2023,wab,nwr
349,5,428.42,10:35,11 juni 2023,wab,nwr
350,6,418.97,10:40,11 juni 2023,wab,nwr
351,3,420.54,10:40,11 juni 2023,wab,nwr
352,2,422.84,10:40,11 juni 2023,wab,nwr
353,5,425.8,10:40,11 juni 2023,wab,nwr
354,4,428.49,10:40,11 juni 2023,wab,nwr
355,6,427.72,10:45,11 juni 2023,wab,nwr
356,4,428.54,10:45,11 juni 2023,wab,nwr
357,2,431.55,10:45,11 juni 2023,wab,nwr
358,5,434.64,10:45,11 juni 2023,wab,nwr
359,3,450.36,10:45,11 juni 2023,wab,nwr
360,7,414.86,10:50,11 juni 2023,wab,nwr
361,2,415.92,10:50,11 juni 2023,wab,nwr
362,6,426.95,10:50,11 juni 2023,wab,nwr
363,4,437.27,10:50,11 juni 2023,wab,nwr
364,3,446.1,10:50,11 juni 2023,wab,nwr
365,5,462.26,10:50,11 juni 2023,wab,nwr
366,3,405.95,10:55,11 juni 2023,wab,nwr
367,4,410.04,10:55,11 juni 2023,wab,nwr
368,5,416.22,10:55,11 juni 2023,wab,nwr
369,6,421.6,10:55,11 juni 2023,wab,nwr
370,3,401.2,11:00,11 juni 2023,wab,nwr
371,6,404.12,11:00,11 juni 2023,wab,nwr
372,5,406.18,11:00,11 juni 2023,wab,nwr
373,4,417.27,11:00,11 juni 2023,wab,nwr
374,3,439.0,11:30,11 juni 2023,wab,nwr
375,5,450.03,11:30,11 juni 2023,wab,nwr
376,4,451.27,11:30,11 juni 2023,wab,nwr
377,6,453.14,11:30,11 juni 2023,wab,nwr
378,2,420.54,11:35,11 juni 2023,wab,nwr
379,5,430.48,11:35,11 juni 2023,wab,nwr
380,3,432.95,11:35,11 juni 2023,wab,nwr
381,6,433.81,11:35,11 juni 2023,wab,nwr
382,4,439.07,11:35,11 juni 2023,wab,nwr
383,6,444.38,11:40,11 juni 2023,wab,nwr
384,5,446.15,11:40,11 juni 2023,wab,nwr
