,baan,finish,time_of_race,date,venue,event_name
92,2,440.1,13:35,22 april 2023,bosbaan,hollandia
93,4,448.36,13:35,22 april 2023,bosbaan,hollandia
94,5,449.38,13:35,22 april 2023,bosbaan,hollandia
95,4,438.38,13:40,22 april 2023,bosbaan,hollandia
96,3,451.27,13:40,22 april 2023,bosbaan,hollandia
97,2,452.22,13:40,22 april 2023,bosbaan,hollandia
98,5,456.96,13:40,22 april 2023,bosbaan,hollandia
99,6,438.71,13:45,22 april 2023,bosbaan,hollandia
100,5,440.51,13:45,22 april 2023,bosbaan,hollandia
101,4,440.79,13:45,22 april 2023,bosbaan,hollandia
102,3,444.71,13:45,22 april 2023,bosbaan,hollandia
103,2,469.99,13:45,22 april 2023,bosbaan,hollandia
104,5,445.3,13:50,22 april 2023,bosbaan,hollandia
105,3,445.32,13:50,22 april 2023,bosbaan,hollandia
106,4,449.08,13:50,22 april 2023,bosbaan,hollandia
107,2,451.38,13:50,22 april 2023,bosbaan,hollandia
108,6,460.08,13:50,22 april 2023,bosbaan,hollandia
109,6,444.05,13:55,22 april 2023,bosbaan,hollandia
110,5,445.91,13:55,22 april 2023,bosbaan,hollandia
111,4,446.66,13:55,22 april 2023,bosbaan,hollandia
112,2,449.2,13:55,22 april 2023,bosbaan,hollandia
113,3,458.17,13:55,22 april 2023,bosbaan,hollandia
114,5,493.37,14:00,22 april 2023,bosbaan,hollandia
115,4,503.86,14:00,22 april 2023,bosbaan,hollandia
116,2,506.13,14:00,22 april 2023,bosbaan,hollandia
117,3,518.07,14:00,22 april 2023,bosbaan,hollandia
118,6,504.17,14:05,22 april 2023,bosbaan,hollandia
119,2,510.41,14:05,22 april 2023,bosbaan,hollandia
120,4,513.06,14:05,22 april 2023,bosbaan,hollandia
121,3,520.64,14:05,22 april 2023,bosbaan,hollandia
122,5,536.84,14:05,22 april 2023,bosbaan,hollandia
123,5,430.23,09:00,23 april 2023,bosbaan,hollandia
124,3,432.4,09:00,23 april 2023,bosbaan,hollandia
125,2,434.82,09:00,23 april 2023,bosbaan,hollandia
126,4,445.67,09:00,23 april 2023,bosbaan,hollandia
127,6,450.07,09:00,23 april 2023,bosbaan,hollandia
128,3,426.1,09:05,23 april 2023,bosbaan,hollandia
129,6,427.98,09:05,23 april 2023,bosbaan,hollandia
130,2,428.13,09:05,23 april 2023,bosbaan,hollandia
131,5,428.82,09:05,23 april 2023,bosbaan,hollandia
132,4,460.95,09:05,23 april 2023,bosbaan,hollandia
133,3,421.32,09:10,23 april 2023,bosbaan,hollandia
134,6,424.12,09:10,23 april 2023,bosbaan,hollandia
135,4,429.82,09:10,23 april 2023,bosbaan,hollandia
136,2,436.37,09:10,23 april 2023,bosbaan,hollandia
137,5,461.02,09:10,23 april 2023,bosbaan,hollandia
138,6,471.6,09:15,23 april 2023,bosbaan,hollandia
139,3,476.01,09:15,23 april 2023,bosbaan,hollandia
140,4,480.65,09:15,23 april 2023,bosbaan,hollandia
141,1,484.61,09:15,23 april 2023,bosbaan,hollandia
142,5,484.9,09:15,23 april 2023,bosbaan,hollandia
143,2,503.18,09:15,23 april 2023,bosbaan,hollandia
144,2,475.14,09:20,23 april 2023,bosbaan,hollandia
145,6,475.53,09:20,23 april 2023,bosbaan,hollandia
146,4,481.0,09:20,23 april 2023,bosbaan,hollandia
147,3,489.56,09:20,23 april 2023,bosbaan,hollandia
148,1,498.03,09:20,23 april 2023,bosbaan,hollandia
149,4,375.62,09:25,23 april 2023,bosbaan,hollandia
150,6,376.51,09:25,23 april 2023,bosbaan,hollandia
151,3,379.25,09:25,23 april 2023,bosbaan,hollandia
152,2,384.45,09:25,23 april 2023,bosbaan,hollandia
153,5,393.36,09:25,23 april 2023,bosbaan,hollandia
154,6,372.79,09:30,23 april 2023,bosbaan,hollandia
155,4,379.18,09:30,23 april 2023,bosbaan,hollandia
156,3,388.13,09:30,23 april 2023,bosbaan,hollandia
157,2,390.67,09:30,23 april 2023,bosbaan,hollandia
158,5,394.7,09:30,23 april 2023,bosbaan,hollandia
159,6,375.33,09:35,23 april 2023,bosbaan,hollandia
160,3,377.72,09:35,23 april 2023,bosbaan,hollandia
161,4,380.94,09:35,23 april 2023,bosbaan,hollandia
162,5,395.5,09:35,23 april 2023,bosbaan,hollandia
163,2,401.45,09:35,23 april 2023,bosbaan,hollandia
164,5,384.19,09:40,23 april 2023,bosbaan,hollandia
165,4,387.15,09:40,23 april 2023,bosbaan,hollandia
166,2,392.88,09:40,23 april 2023,bosbaan,hollandia
167,3,399.81,09:40,23 april 2023,bosbaan,hollandia
168,5,382.42,09:45,23 april 2023,bosbaan,hollandia
169,2,389.58,09:45,23 april 2023,bosbaan,hollandia
170,3,392.19,09:45,23 april 2023,bosbaan,hollandia
171,4,394.46,09:45,23 april 2023,bosbaan,hollandia
172,6,385.43,09:50,23 april 2023,bosbaan,hollandia
173,2,385.81,09:50,23 april 2023,bosbaan,hollandia
174,3,391.73,09:50,23 april 2023,bosbaan,hollandia
175,4,395.17,09:50,23 april 2023,bosbaan,hollandia
176,5,398.27,09:50,23 april 2023,bosbaan,hollandia
177,2,423.68,09:55,23 april 2023,bosbaan,hollandia
178,3,425.88,09:55,23 april 2023,bosbaan,hollandia
179,4,431.58,09:55,23 april 2023,bosbaan,hollandia
180,5,443.85,09:55,23 april 2023,bosbaan,hollandia
181,4,426.69,10:00,23 april 2023,bosbaan,hollandia
182,5,428.71,10:00,23 april 2023,bosbaan,hollandia
