,baan,finish,time_of_race,date,venue,event_name
0,1,420.92,09:00,15 juni 2024,bosbaan,arb
1,4,429.52,09:00,15 juni 2024,bosbaan,arb
2,6,437.52,09:00,15 juni 2024,bosbaan,arb
3,3,440.18,09:00,15 juni 2024,bosbaan,arb
4,5,451.95,09:00,15 juni 2024,bosbaan,arb
5,2,461.7,09:00,15 juni 2024,bosbaan,arb
6,2,415.0,09:05,15 juni 2024,bosbaan,arb
7,4,429.84,09:05,15 juni 2024,bosbaan,arb
8,3,435.23,09:05,15 juni 2024,bosbaan,arb
9,1,447.32,09:05,15 juni 2024,bosbaan,arb
10,5,460.08,09:05,15 juni 2024,bosbaan,arb
11,6,480.81,09:05,15 juni 2024,bosbaan,arb
12,6,406.51,09:10,15 juni 2024,bosbaan,arb
13,2,414.3,09:10,15 juni 2024,bosbaan,arb
14,4,419.11,09:10,15 juni 2024,bosbaan,arb
15,3,438.72,09:10,15 juni 2024,bosbaan,arb
16,5,440.2,09:10,15 juni 2024,bosbaan,arb
17,1,447.08,09:10,15 juni 2024,bosbaan,arb
18,5,384.47,09:15,15 juni 2024,bosbaan,arb
19,2,389.17,09:15,15 juni 2024,bosbaan,arb
20,4,389.78,09:15,15 juni 2024,bosbaan,arb
21,3,396.5,09:15,15 juni 2024,bosbaan,arb
22,5,381.17,09:20,15 juni 2024,bosbaan,arb
23,6,381.55,09:20,15 juni 2024,bosbaan,arb
24,2,382.13,09:20,15 juni 2024,bosbaan,arb
25,4,390.28,09:20,15 juni 2024,bosbaan,arb
26,3,429.74,09:20,15 juni 2024,bosbaan,arb
27,4,378.02,09:25,15 juni 2024,bosbaan,arb
28,2,382.08,09:25,15 juni 2024,bosbaan,arb
29,5,386.84,09:25,15 juni 2024,bosbaan,arb
30,3,395.05,09:25,15 juni 2024,bosbaan,arb
31,6,419.0,09:25,15 juni 2024,bosbaan,arb
32,4,405.09,09:30,15 juni 2024,bosbaan,arb
33,3,407.52,09:30,15 juni 2024,bosbaan,arb
34,1,412.41,09:30,15 juni 2024,bosbaan,arb
35,5,419.26,09:30,15 juni 2024,bosbaan,arb
36,6,420.76,09:30,15 juni 2024,bosbaan,arb
37,2,429.02,09:30,15 juni 2024,bosbaan,arb
38,1,412.18,09:35,15 juni 2024,bosbaan,arb
39,6,416.13,09:35,15 juni 2024,bosbaan,arb
40,5,419.57,09:35,15 juni 2024,bosbaan,arb
41,4,424.47,09:35,15 juni 2024,bosbaan,arb
42,2,429.59,09:35,15 juni 2024,bosbaan,arb
43,3,430.98,09:35,15 juni 2024,bosbaan,arb
44,5,457.59,09:40,15 juni 2024,bosbaan,arb
45,6,470.75,09:40,15 juni 2024,bosbaan,arb
46,2,475.25,09:40,15 juni 2024,bosbaan,arb
47,3,477.31,09:40,15 juni 2024,bosbaan,arb
48,4,484.1,09:40,15 juni 2024,bosbaan,arb
49,2,454.83,09:45,15 juni 2024,bosbaan,arb
50,5,459.45,09:45,15 juni 2024,bosbaan,arb
51,4,488.2,09:45,15 juni 2024,bosbaan,arb
52,3,491.07,09:45,15 juni 2024,bosbaan,arb
53,6,493.61,09:45,15 juni 2024,bosbaan,arb
54,5,462.19,09:50,15 juni 2024,bosbaan,arb
55,1,467.48,09:50,15 juni 2024,bosbaan,arb
56,4,467.85,09:50,15 juni 2024,bosbaan,arb
57,3,469.17,09:50,15 juni 2024,bosbaan,arb
58,2,469.7,09:50,15 juni 2024,bosbaan,arb
59,6,,09:50,15 juni 2024,bosbaan,arb
60,2,447.4,09:55,15 juni 2024,bosbaan,arb
61,5,453.99,09:55,15 juni 2024,bosbaan,arb
62,1,461.06,09:55,15 juni 2024,bosbaan,arb
63,6,480.2,09:55,15 juni 2024,bosbaan,arb
64,4,486.08,09:55,15 juni 2024,bosbaan,arb
65,3,501.6,09:55,15 juni 2024,bosbaan,arb
66,3,449.94,10:00,15 juni 2024,bosbaan,arb
67,4,455.49,10:00,15 juni 2024,bosbaan,arb
68,5,459.26,10:00,15 juni 2024,bosbaan,arb
69,1,460.22,10:00,15 juni 2024,bosbaan,arb
70,2,469.82,10:00,15 juni 2024,bosbaan,arb
71,4,422.61,10:05,15 juni 2024,bosbaan,arb
72,6,431.22,10:05,15 juni 2024,bosbaan,arb
73,3,435.0,10:05,15 juni 2024,bosbaan,arb
74,2,437.85,10:05,15 juni 2024,bosbaan,arb
75,5,438.37,10:05,15 juni 2024,bosbaan,arb
76,6,419.83,10:10,15 juni 2024,bosbaan,arb
77,3,424.89,10:10,15 juni 2024,bosbaan,arb
78,5,431.77,10:10,15 juni 2024,bosbaan,arb
79,2,446.66,10:10,15 juni 2024,bosbaan,arb
80,4,454.33,10:10,15 juni 2024,bosbaan,arb
81,2,418.5,10:15,15 juni 2024,bosbaan,arb
82,5,422.38,10:15,15 juni 2024,bosbaan,arb
83,6,424.67,10:15,15 juni 2024,bosbaan,arb
84,4,437.39,10:15,15 juni 2024,bosbaan,arb
85,3,447.08,10:15,15 juni 2024,bosbaan,arb
86,3,455.34,10:20,15 juni 2024,bosbaan,arb
87,2,461.9,10:20,15 juni 2024,bosbaan,arb
88,6,465.54,10:20,15 juni 2024,bosbaan,arb
89,4,470.27,10:20,15 juni 2024,bosbaan,arb
90,5,481.64,10:20,15 juni 2024,bosbaan,arb
91,4,446.8,10:25,15 juni 2024,bosbaan,arb
92,5,447.42,10:25,15 juni 2024,bosbaan,arb
93,2,452.9,10:25,15 juni 2024,bosbaan,arb
94,3,455.11,10:25,15 juni 2024,bosbaan,arb
95,6,472.13,10:25,15 juni 2024,bosbaan,arb
96,3,412.94,10:30,15 juni 2024,bosbaan,arb
97,4,420.36,10:30,15 juni 2024,bosbaan,arb
98,6,422.96,10:30,15 juni 2024,bosbaan,arb
99,5,425.89,10:30,15 juni 2024,bosbaan,arb
100,2,433.71,10:30,15 juni 2024,bosbaan,arb
101,3,400.08,10:35,15 juni 2024,bosbaan,arb
102,2,403.45,10:35,15 juni 2024,bosbaan,arb
103,5,405.22,10:35,15 juni 2024,bosbaan,arb
104,1,417.04,10:35,15 juni 2024,bosbaan,arb
105,4,418.96,10:35,15 juni 2024,bosbaan,arb
106,6,448.08,10:35,15 juni 2024,bosbaan,arb
107,1,405.55,10:40,15 juni 2024,bosbaan,arb
108,5,411.31,10:40,15 juni 2024,bosbaan,arb
109,2,415.44,10:40,15 juni 2024,bosbaan,arb
110,4,421.61,10:40,15 juni 2024,bosbaan,arb
111,3,425.45,10:40,15 juni 2024,bosbaan,arb
112,6,431.73,10:40,15 juni 2024,bosbaan,arb
113,2,386.24,11:00,15 juni 2024,bosbaan,arb
114,1,388.82,11:00,15 juni 2024,bosbaan,arb
115,5,390.23,11:00,15 juni 2024,bosbaan,arb
116,4,394.79,11:00,15 juni 2024,bosbaan,arb
117,3,407.38,11:00,15 juni 2024,bosbaan,arb
118,6,418.11,11:00,15 juni 2024,bosbaan,arb
