,baan,finish,time_of_race,date,venue,event_name
239,6,557.99,10:35,21 april 2024,bosbaan,hollandia
240,4,562.69,10:35,21 april 2024,bosbaan,hollandia
241,2,512.93,10:40,21 april 2024,bosbaan,hollandia
242,1,523.23,10:40,21 april 2024,bosbaan,hollandia
243,5,526.35,10:40,21 april 2024,bosbaan,hollandia
244,3,528.79,10:40,21 april 2024,bosbaan,hollandia
245,6,530.44,10:40,21 april 2024,bosbaan,hollandia
246,4,549.86,10:40,21 april 2024,bosbaan,hollandia
247,2,503.24,10:45,21 april 2024,bosbaan,hollandia
248,1,510.77,10:45,21 april 2024,bosbaan,hollandia
249,4,519.57,10:45,21 april 2024,bosbaan,hollandia
250,3,527.17,10:45,21 april 2024,bosbaan,hollandia
251,6,529.12,10:45,21 april 2024,bosbaan,hollandia
252,5,535.54,10:45,21 april 2024,bosbaan,hollandia
253,2,545.19,10:50,21 april 2024,bosbaan,hollandia
254,1,559.78,10:50,21 april 2024,bosbaan,hollandia
255,6,573.86,10:50,21 april 2024,bosbaan,hollandia
256,3,575.37,10:50,21 april 2024,bosbaan,hollandia
257,5,595.62,10:50,21 april 2024,bosbaan,hollandia
258,4,646.8,10:50,21 april 2024,bosbaan,hollandia
259,1,560.97,10:55,21 april 2024,bosbaan,hollandia
260,2,572.07,10:55,21 april 2024,bosbaan,hollandia
261,3,577.66,10:55,21 april 2024,bosbaan,hollandia
262,5,590.78,10:55,21 april 2024,bosbaan,hollandia
263,6,601.56,10:55,21 april 2024,bosbaan,hollandia
264,4,627.28,10:55,21 april 2024,bosbaan,hollandia
265,4,592.41,11:00,21 april 2024,bosbaan,hollandia
266,3,600.29,11:00,21 april 2024,bosbaan,hollandia
267,2,601.83,11:00,21 april 2024,bosbaan,hollandia
268,2,583.4,11:05,21 april 2024,bosbaan,hollandia
269,5,597.53,11:05,21 april 2024,bosbaan,hollandia
270,4,605.0,11:05,21 april 2024,bosbaan,hollandia
271,3,615.81,11:05,21 april 2024,bosbaan,hollandia
272,1,520.31,11:10,21 april 2024,bosbaan,hollandia
273,5,527.79,11:10,21 april 2024,bosbaan,hollandia
274,2,535.1,11:10,21 april 2024,bosbaan,hollandia
275,4,540.68,11:10,21 april 2024,bosbaan,hollandia
276,3,552.06,11:10,21 april 2024,bosbaan,hollandia
277,1,517.2,11:15,21 april 2024,bosbaan,hollandia
278,3,527.36,11:15,21 april 2024,bosbaan,hollandia
279,2,532.63,11:15,21 april 2024,bosbaan,hollandia
280,5,535.48,11:15,21 april 2024,bosbaan,hollandia
281,4,536.12,11:15,21 april 2024,bosbaan,hollandia
282,2,474.09,11:20,21 april 2024,bosbaan,hollandia
283,5,495.99,11:20,21 april 2024,bosbaan,hollandia
284,3,500.22,11:20,21 april 2024,bosbaan,hollandia
285,4,514.44,11:20,21 april 2024,bosbaan,hollandia
286,2,465.31,11:25,21 april 2024,bosbaan,hollandia
287,5,483.56,11:25,21 april 2024,bosbaan,hollandia
288,4,494.48,11:25,21 april 2024,bosbaan,hollandia
289,3,502.85,11:25,21 april 2024,bosbaan,hollandia
290,4,531.56,11:30,21 april 2024,bosbaan,hollandia
291,2,547.44,11:30,21 april 2024,bosbaan,hollandia
292,3,569.12,11:30,21 april 2024,bosbaan,hollandia
293,4,528.06,11:35,21 april 2024,bosbaan,hollandia
294,2,537.42,11:35,21 april 2024,bosbaan,hollandia
295,5,557.39,11:35,21 april 2024,bosbaan,hollandia
296,3,572.82,11:35,21 april 2024,bosbaan,hollandia
297,5,502.51,11:40,21 april 2024,bosbaan,hollandia
298,2,502.94,11:40,21 april 2024,bosbaan,hollandia
299,3,503.32,11:40,21 april 2024,bosbaan,hollandia
300,4,506.97,11:40,21 april 2024,bosbaan,hollandia
301,3,503.39,11:45,21 april 2024,bosbaan,hollandia
302,4,503.77,11:45,21 april 2024,bosbaan,hollandia
303,2,513.2,11:45,21 april 2024,bosbaan,hollandia
304,5,555.0,11:45,21 april 2024,bosbaan,hollandia
305,2,511.24,11:50,21 april 2024,bosbaan,hollandia
306,5,519.73,11:50,21 april 2024,bosbaan,hollandia
307,4,521.43,11:50,21 april 2024,bosbaan,hollandia
308,3,525.53,11:50,21 april 2024,bosbaan,hollandia
309,6,579.58,11:50,21 april 2024,bosbaan,hollandia
