,baan,finish,time_of_race,date,venue,event_name
109,3,449.96,11:15,3 juni 2023,bosbaan,arb
110,5,451.7,11:15,3 juni 2023,bosbaan,arb
111,4,451.98,11:15,3 juni 2023,bosbaan,arb
112,1,460.75,11:15,3 juni 2023,bosbaan,arb
113,2,465.89,11:15,3 juni 2023,bosbaan,arb
114,3,492.64,11:20,3 juni 2023,bosbaan,arb
115,2,497.19,11:20,3 juni 2023,bosbaan,arb
116,4,503.12,11:20,3 juni 2023,bosbaan,arb
117,5,503.4,11:20,3 juni 2023,bosbaan,arb
118,1,525.96,11:20,3 juni 2023,bosbaan,arb
119,5,491.23,11:25,3 juni 2023,bosbaan,arb
120,4,495.38,11:25,3 juni 2023,bosbaan,arb
121,6,495.84,11:25,3 juni 2023,bosbaan,arb
122,2,496.12,11:25,3 juni 2023,bosbaan,arb
123,1,497.52,11:25,3 juni 2023,bosbaan,arb
124,3,509.51,11:25,3 juni 2023,bosbaan,arb
125,3,511.53,11:30,3 juni 2023,bosbaan,arb
126,2,515.32,11:30,3 juni 2023,bosbaan,arb
127,5,525.38,11:30,3 juni 2023,bosbaan,arb
128,4,525.99,11:30,3 juni 2023,bosbaan,arb
129,2,496.97,11:35,3 juni 2023,bosbaan,arb
130,3,512.54,11:35,3 juni 2023,bosbaan,arb
131,5,518.79,11:35,3 juni 2023,bosbaan,arb
132,4,524.77,11:35,3 juni 2023,bosbaan,arb
133,2,482.3,11:40,3 juni 2023,bosbaan,arb
134,5,486.52,11:40,3 juni 2023,bosbaan,arb
135,3,510.01,11:40,3 juni 2023,bosbaan,arb
136,1,519.65,11:40,3 juni 2023,bosbaan,arb
137,4,524.29,11:40,3 juni 2023,bosbaan,arb
138,4,400.78,11:45,3 juni 2023,bosbaan,arb
139,3,402.43,11:45,3 juni 2023,bosbaan,arb
140,6,403.56,11:45,3 juni 2023,bosbaan,arb
141,5,407.94,11:45,3 juni 2023,bosbaan,arb
142,2,414.89,11:45,3 juni 2023,bosbaan,arb
143,1,402.31,11:50,3 juni 2023,bosbaan,arb
144,2,411.81,11:50,3 juni 2023,bosbaan,arb
145,3,413.53,11:50,3 juni 2023,bosbaan,arb
146,4,414.68,11:50,3 juni 2023,bosbaan,arb
147,5,426.57,11:50,3 juni 2023,bosbaan,arb
148,3,411.27,11:55,3 juni 2023,bosbaan,arb
149,4,414.47,11:55,3 juni 2023,bosbaan,arb
150,2,427.7,11:55,3 juni 2023,bosbaan,arb
151,1,431.26,11:55,3 juni 2023,bosbaan,arb
152,5,442.23,11:55,3 juni 2023,bosbaan,arb
153,3,403.06,12:00,3 juni 2023,bosbaan,arb
154,1,405.65,12:00,3 juni 2023,bosbaan,arb
155,4,405.92,12:00,3 juni 2023,bosbaan,arb
156,2,415.15,12:00,3 juni 2023,bosbaan,arb
157,5,425.75,12:00,3 juni 2023,bosbaan,arb
158,3,410.27,12:05,3 juni 2023,bosbaan,arb
159,5,413.99,12:05,3 juni 2023,bosbaan,arb
160,1,416.37,12:05,3 juni 2023,bosbaan,arb
161,4,423.11,12:05,3 juni 2023,bosbaan,arb
162,2,433.23,12:05,3 juni 2023,bosbaan,arb
163,3,398.23,12:10,3 juni 2023,bosbaan,arb
164,6,399.52,12:10,3 juni 2023,bosbaan,arb
165,2,400.78,12:10,3 juni 2023,bosbaan,arb
166,5,404.19,12:10,3 juni 2023,bosbaan,arb
167,1,404.55,12:10,3 juni 2023,bosbaan,arb
168,4,424.09,12:10,3 juni 2023,bosbaan,arb
169,1,500.27,12:15,3 juni 2023,bosbaan,arb
170,2,509.42,12:15,3 juni 2023,bosbaan,arb
171,4,510.0,12:15,3 juni 2023,bosbaan,arb
172,5,516.34,12:15,3 juni 2023,bosbaan,arb
173,3,528.23,12:15,3 juni 2023,bosbaan,arb
174,2,503.57,12:20,3 juni 2023,bosbaan,arb
175,1,516.2,12:20,3 juni 2023,bosbaan,arb
176,5,517.36,12:20,3 juni 2023,bosbaan,arb
177,3,523.99,12:20,3 juni 2023,bosbaan,arb
178,4,540.84,12:20,3 juni 2023,bosbaan,arb
179,5,509.04,12:25,3 juni 2023,bosbaan,arb
180,1,527.17,12:25,3 juni 2023,bosbaan,arb
181,4,529.76,12:25,3 juni 2023,bosbaan,arb
182,2,531.75,12:25,3 juni 2023,bosbaan,arb
183,3,540.83,12:25,3 juni 2023,bosbaan,arb
184,3,434.61,12:30,3 juni 2023,bosbaan,arb
185,4,440.75,12:30,3 juni 2023,bosbaan,arb
186,2,447.56,12:30,3 juni 2023,bosbaan,arb
187,2,421.0,12:35,3 juni 2023,bosbaan,arb
188,3,432.15,12:35,3 juni 2023,bosbaan,arb
189,5,443.34,12:35,3 juni 2023,bosbaan,arb
190,4,460.63,12:35,3 juni 2023,bosbaan,arb
191,2,457.18,12:40,3 juni 2023,bosbaan,arb
192,5,471.65,12:40,3 juni 2023,bosbaan,arb
193,3,477.54,12:40,3 juni 2023,bosbaan,arb
194,4,494.9,12:40,3 juni 2023,bosbaan,arb
195,2,462.83,12:45,3 juni 2023,bosbaan,arb
196,3,465.86,12:45,3 juni 2023,bosbaan,arb
197,5,471.39,12:45,3 juni 2023,bosbaan,arb
198,4,476.79,12:45,3 juni 2023,bosbaan,arb
199,4,462.13,12:50,3 juni 2023,bosbaan,arb
200,2,463.89,12:50,3 juni 2023,bosbaan,arb
201,1,469.16,12:50,3 juni 2023,bosbaan,arb
202,3,472.32,12:50,3 juni 2023,bosbaan,arb
203,5,480.07,12:50,3 juni 2023,bosbaan,arb
204,2,440.49,12:55,3 juni 2023,bosbaan,arb
205,3,455.55,12:55,3 juni 2023,bosbaan,arb
206,4,458.35,12:55,3 juni 2023,bosbaan,arb
207,5,483.24,12:55,3 juni 2023,bosbaan,arb
208,3,430.62,13:00,3 juni 2023,bosbaan,arb
209,2,445.41,13:00,3 juni 2023,bosbaan,arb
210,4,458.55,13:00,3 juni 2023,bosbaan,arb
211,5,475.46,13:00,3 juni 2023,bosbaan,arb
212,3,123.91,13:30,3 juni 2023,bosbaan,arb
213,5,128.9,13:30,3 juni 2023,bosbaan,arb
214,4,129.22,13:30,3 juni 2023,bosbaan,arb
215,2,169.58,13:30,3 juni 2023,bosbaan,arb
216,2,130.91,13:35,3 juni 2023,bosbaan,arb
217,4,135.18,13:35,3 juni 2023,bosbaan,arb
218,3,143.32,13:35,3 juni 2023,bosbaan,arb
219,1,143.51,13:35,3 juni 2023,bosbaan,arb
220,5,153.59,13:35,3 juni 2023,bosbaan,arb
221,4,134.36,13:40,3 juni 2023,bosbaan,arb
222,3,137.62,13:40,3 juni 2023,bosbaan,arb
223,1,526.19,14:05,3 juni 2023,bosbaan,arb
224,2,530.47,14:05,3 juni 2023,bosbaan,arb
225,4,533.85,14:05,3 juni 2023,bosbaan,arb
226,6,546.56,14:05,3 juni 2023,bosbaan,arb
227,3,566.54,14:05,3 juni 2023,bosbaan,arb
228,5,576.07,14:05,3 juni 2023,bosbaan,arb
229,4,512.37,14:10,3 juni 2023,bosbaan,arb
230,3,522.99,14:10,3 juni 2023,bosbaan,arb
231,1,539.26,14:10,3 juni 2023,bosbaan,arb
232,6,544.36,14:10,3 juni 2023,bosbaan,arb
233,5,549.7,14:10,3 juni 2023,bosbaan,arb
234,2,569.64,14:10,3 juni 2023,bosbaan,arb
235,1,502.71,14:15,3 juni 2023,bosbaan,arb
236,4,523.98,14:15,3 juni 2023,bosbaan,arb
237,5,524.68,14:15,3 juni 2023,bosbaan,arb
238,3,533.24,14:15,3 juni 2023,bosbaan,arb
239,2,541.21,14:15,3 juni 2023,bosbaan,arb
240,6,564.83,14:15,3 juni 2023,bosbaan,arb
241,1,519.45,15:30,3 juni 2023,bosbaan,arb
242,4,548.91,15:30,3 juni 2023,bosbaan,arb
243,2,552.4,15:30,3 juni 2023,bosbaan,arb
244,5,564.99,15:30,3 juni 2023,bosbaan,arb
245,3,566.43,15:30,3 juni 2023,bosbaan,arb
246,1,523.89,15:35,3 juni 2023,bosbaan,arb
247,5,529.6,15:35,3 juni 2023,bosbaan,arb
248,2,567.93,15:35,3 juni 2023,bosbaan,arb
249,3,579.12,15:35,3 juni 2023,bosbaan,arb
250,4,586.48,15:35,3 juni 2023,bosbaan,arb
251,4,522.14,09:10,4 juni 2023,bosbaan,arb
