,baan,finish,time_of_race,date,venue,event_name
113,5,496.28,09:45,15 juni 2019,wab,raceroei
114,6,498.13,09:45,15 juni 2019,wab,raceroei
115,3,456.34,09:55,15 juni 2019,wab,raceroei
116,5,462.94,09:55,15 juni 2019,wab,raceroei
117,2,463.58,09:55,15 juni 2019,wab,raceroei
118,6,471.86,09:55,15 juni 2019,wab,raceroei
119,7,472.58,09:55,15 juni 2019,wab,raceroei
120,8,483.44,09:55,15 juni 2019,wab,raceroei
121,4,496.44,09:55,15 juni 2019,wab,raceroei
122,8,460.74,10:00,15 juni 2019,wab,raceroei
123,1,463.74,10:00,15 juni 2019,wab,raceroei
124,4,467.0,10:00,15 juni 2019,wab,raceroei
125,6,470.37,10:00,15 juni 2019,wab,raceroei
126,3,471.82,10:00,15 juni 2019,wab,raceroei
127,2,479.04,10:00,15 juni 2019,wab,raceroei
128,7,480.23,10:00,15 juni 2019,wab,raceroei
129,5,505.72,10:00,15 juni 2019,wab,raceroei
130,8,480.23,10:20,15 juni 2019,wab,raceroei
131,2,490.23,10:20,15 juni 2019,wab,raceroei
132,4,495.09,10:20,15 juni 2019,wab,raceroei
133,5,496.63,10:20,15 juni 2019,wab,raceroei
134,7,499.82,10:20,15 juni 2019,wab,raceroei
135,3,512.61,10:20,15 juni 2019,wab,raceroei
136,6,526.28,10:20,15 juni 2019,wab,raceroei
137,4,485.49,10:25,15 juni 2019,wab,raceroei
138,2,485.76,10:25,15 juni 2019,wab,raceroei
139,3,494.14,10:25,15 juni 2019,wab,raceroei
140,6,499.8,10:25,15 juni 2019,wab,raceroei
141,7,501.13,10:25,15 juni 2019,wab,raceroei
142,5,521.9,10:25,15 juni 2019,wab,raceroei
143,8,531.88,10:25,15 juni 2019,wab,raceroei
144,1,567.47,10:25,15 juni 2019,wab,raceroei
145,5,463.61,10:30,15 juni 2019,wab,raceroei
146,6,468.49,10:30,15 juni 2019,wab,raceroei
147,2,470.98,10:30,15 juni 2019,wab,raceroei
148,7,472.46,10:30,15 juni 2019,wab,raceroei
149,3,475.24,10:30,15 juni 2019,wab,raceroei
150,4,477.69,10:30,15 juni 2019,wab,raceroei
151,7,460.63,10:35,15 juni 2019,wab,raceroei
152,6,468.67,10:35,15 juni 2019,wab,raceroei
153,5,472.02,10:35,15 juni 2019,wab,raceroei
154,2,476.14,10:35,15 juni 2019,wab,raceroei
155,4,477.21,10:35,15 juni 2019,wab,raceroei
156,3,477.75,10:35,15 juni 2019,wab,raceroei
157,3,426.18,10:40,15 juni 2019,wab,raceroei
158,4,439.35,10:40,15 juni 2019,wab,raceroei
159,6,443.14,10:40,15 juni 2019,wab,raceroei
160,5,448.88,10:40,15 juni 2019,wab,raceroei
161,6,434.95,10:45,15 juni 2019,wab,raceroei
162,4,436.9,10:45,15 juni 2019,wab,raceroei
163,3,437.84,10:45,15 juni 2019,wab,raceroei
164,5,440.75,10:45,15 juni 2019,wab,raceroei
165,3,460.99,10:50,15 juni 2019,wab,raceroei
166,5,466.06,10:50,15 juni 2019,wab,raceroei
167,4,472.24,10:50,15 juni 2019,wab,raceroei
168,6,473.37,10:50,15 juni 2019,wab,raceroei
169,7,473.77,10:50,15 juni 2019,wab,raceroei
170,2,479.66,10:50,15 juni 2019,wab,raceroei
171,2,465.66,10:55,15 juni 2019,wab,raceroei
172,5,471.66,10:55,15 juni 2019,wab,raceroei
173,6,477.02,10:55,15 juni 2019,wab,raceroei
174,4,478.19,10:55,15 juni 2019,wab,raceroei
175,3,483.43,10:55,15 juni 2019,wab,raceroei
176,7,494.04,10:55,15 juni 2019,wab,raceroei
177,6,473.59,11:05,15 juni 2019,wab,raceroei
178,2,480.38,11:05,15 juni 2019,wab,raceroei
179,7,486.35,11:05,15 juni 2019,wab,raceroei
180,8,490.55,11:05,15 juni 2019,wab,raceroei
181,4,499.03,11:05,15 juni 2019,wab,raceroei
182,1,506.49,11:05,15 juni 2019,wab,raceroei
183,5,521.86,11:05,15 juni 2019,wab,raceroei
184,3,535.07,11:05,15 juni 2019,wab,raceroei
185,2,489.34,11:10,15 juni 2019,wab,raceroei
186,4,491.58,11:10,15 juni 2019,wab,raceroei
187,3,493.42,11:10,15 juni 2019,wab,raceroei
188,1,500.32,11:10,15 juni 2019,wab,raceroei
189,5,505.88,11:10,15 juni 2019,wab,raceroei
190,8,509.54,11:10,15 juni 2019,wab,raceroei
191,7,512.77,11:10,15 juni 2019,wab,raceroei
192,6,538.95,11:10,15 juni 2019,wab,raceroei
193,4,375.94,11:25,15 juni 2019,wab,raceroei
194,3,380.03,11:25,15 juni 2019,wab,raceroei
195,5,393.28,11:25,15 juni 2019,wab,raceroei
196,6,396.09,11:25,15 juni 2019,wab,raceroei
197,5,379.71,11:30,15 juni 2019,wab,raceroei
198,3,382.23,11:30,15 juni 2019,wab,raceroei
199,6,383.38,11:30,15 juni 2019,wab,raceroei
200,4,384.5,11:30,15 juni 2019,wab,raceroei
201,7,390.43,11:30,15 juni 2019,wab,raceroei
202,4,397.08,11:35,15 juni 2019,wab,raceroei
203,6,398.34,11:35,15 juni 2019,wab,raceroei
204,7,400.46,11:35,15 juni 2019,wab,raceroei
205,5,404.64,11:35,15 juni 2019,wab,raceroei
206,3,437.15,11:35,15 juni 2019,wab,raceroei
207,3,399.26,11:40,15 juni 2019,wab,raceroei
